League ID,League Name,League Abbreviation,League Location,Association Name,Association Location
638,"Lanark Carleton Minor Hockey League","LCMHL","Ottawa Area","[2025-26]","https://myhockeyrankings.com/league-info?l=638&y=2025"
639,"Gloucester Hockey Association","GHA","Ottawa Area","Blackburn Stingers","Gloucester, ON"
639,"Gloucester Hockey Association","GHA","Ottawa Area","Castor River Canucks","Metcalfe, ON"
639,"Gloucester Hockey Association","GHA","Ottawa Area","Gloucester Centre Cougars","Gloucester, ON"
639,"Gloucester Hockey Association","GHA","Ottawa Area","Leitrim Hawks","Gloucester, ON"
639,"Gloucester Hockey Association","GHA","Ottawa Area","Orleans Rush","Orleans, ON"
639,"Gloucester Hockey Association","GHA","Ottawa Area","Russell Warriors","Russell, ON"
639,"Gloucester Hockey Association","GHA","Ottawa Area","[2025-26]","https://myhockeyrankings.com/league-info?l=639&y=2025"
640,"Bytown Minor Hockey League","BMHL","Ottawa","Canterbury Knights","Ottawa, ON"
640,"Bytown Minor Hockey League","BMHL","Ottawa","Ottawa Centre","Ottawa, ON"
640,"Bytown Minor Hockey League","BMHL","Ottawa","Ottawa East Badgers","Ottawa, ON"
640,"Bytown Minor Hockey League","BMHL","Ottawa","SouthEnd Capitals","Ottawa, ON"
640,"Bytown Minor Hockey League","BMHL","Ottawa","West End Wolverines","Ottawa, ON"
640,"Bytown Minor Hockey League","BMHL","Ottawa","[2025-26]","https://myhockeyrankings.com/league-info?l=640&y=2025"
642,"Adray Community Hockey League","Adray","Michigan","Alpena Panthers","Alpena, MI"
642,"Adray Community Hockey League","Adray","Michigan","Battle Creek Bruins","Battle Creek, MI"
642,"Adray Community Hockey League","Adray","Michigan","Big Boy Hockey","Fraser, MI"
642,"Adray Community Hockey League","Adray","Michigan","Big Rapids Ice Dogs","Big Rapids, MI"
642,"Adray Community Hockey League","Adray","Michigan","Birmingham Rangers","Birmingham, MI"
642,"Adray Community Hockey League","Adray","Michigan","Cadillac Vikings","Cadillac, MI"
642,"Adray Community Hockey League","Adray","Michigan","Cheboygan Blaze","Cheboygan, MI"
642,"Adray Community Hockey League","Adray","Michigan","Detroit Bulldogs","Grosse Pointe, MI"
642,"Adray Community Hockey League","Adray","Michigan","Fox Motors","Byron Center, MI"
642,"Adray Community Hockey League","Adray","Michigan","Garden Wolves","St Joseph, MI"
642,"Adray Community Hockey League","Adray","Michigan","Gaylord Jr Blue Devils","Gaylord, MI"
642,"Adray Community Hockey League","Adray","Michigan","Grand Rapids Blades","Grand Rapids, MI"
642,"Adray Community Hockey League","Adray","Michigan","Grand Rapids Griffins","Grand Rapids, MI"
642,"Adray Community Hockey League","Adray","Michigan","Grand Valley Stars","Hudsonville, MI"
642,"Adray Community Hockey League","Adray","Michigan","Huron County Barn Burners","Bad Axe, MI"
642,"Adray Community Hockey League","Adray","Michigan","Kalamazoo KWings","Kalamazoo, MI"
642,"Adray Community Hockey League","Adray","Michigan","Kalkaska Rhinos","Kalkaska, MI"
642,"Adray Community Hockey League","Adray","Michigan","Lakeshore Jr Lumberjacks","Muskegon, MI"
642,"Adray Community Hockey League","Adray","Michigan","Lansing Spartans","East Lansing, MI"
642,"Adray Community Hockey League","Adray","Michigan","Macomb Mavericks","Macomb, MI"
642,"Adray Community Hockey League","Adray","Michigan","Metro Jr Jets","Mt Clemens, MI"
642,"Adray Community Hockey League","Adray","Michigan","Mt Pleasant Patriots","Mount Pleasant, MI"
642,"Adray Community Hockey League","Adray","Michigan","Petoskey Jr Northmen","Harbor Springs, MI"
642,"Adray Community Hockey League","Adray","Michigan","Port Huron Flags","Port Huron, MI"
642,"Adray Community Hockey League","Adray","Michigan","Rochester Rattlers","Rochester, MI"
642,"Adray Community Hockey League","Adray","Michigan","Rockford Rams","Cedar Springs, MI"
642,"Adray Community Hockey League","Adray","Michigan","Royal Oak Eagles","Royal Oak, MI"
642,"Adray Community Hockey League","Adray","Michigan","Saginaw Badgers","Saginaw, MI"
642,"Adray Community Hockey League","Adray","Michigan","Soo Jr Lakers","Sault Ste Marie, MI"
642,"Adray Community Hockey League","Adray","Michigan","St Ignace Firehawks","St Ignace, MI"
642,"Adray Community Hockey League","Adray","Michigan","Traverse City North Stars","Traverse City, MI"
642,"Adray Community Hockey League","Adray","Michigan","Troy Sting","Troy, MI"
642,"Adray Community Hockey League","Adray","Michigan","West Kent Hawks","Walker, MI"
642,"Adray Community Hockey League","Adray","Michigan","West Michigan Ice Dogs","Holland, MI"
642,"Adray Community Hockey League","Adray","Michigan","West Shore Wolves","Scottville, MI"
642,"Adray Community Hockey League","Adray","Michigan","Wyandotte Warriors","Wyandotte, MI"
642,"Adray Community Hockey League","Adray","Michigan","[2025-26]","https://myhockeyrankings.com/league-info?l=642&y=2025"
642,"Adray Community Hockey League","Adray","Michigan","[2024-25]","https://myhockeyrankings.com/league-info?l=642&y=2024"
642,"Adray Community Hockey League","Adray","Michigan","[2023-24]","https://myhockeyrankings.com/league-info?l=642&y=2023"
642,"Adray Community Hockey League","Adray","Michigan","[2022-23]","https://myhockeyrankings.com/league-info?l=642&y=2022"
642,"Adray Community Hockey League","Adray","Michigan","[2021-22]","https://myhockeyrankings.com/league-info?l=642&y=2021"
642,"Adray Community Hockey League","Adray","Michigan","[2020-21]","https://myhockeyrankings.com/league-info?l=642&y=2020"
643,"North York Hockey League","NYHL","Toronto","Avenue Road Ducks","Toronto, ON"
643,"North York Hockey League","NYHL","Toronto","Duffield Devils","North York, ON"
643,"North York Hockey League","NYHL","Toronto","East York Bulldogs","Toronto, ON"
643,"North York Hockey League","NYHL","Toronto","Etobicoke Bulldogs","Etobicoke, ON"
643,"North York Hockey League","NYHL","Toronto","Faustina Fury","Etobicoke, ON"
643,"North York Hockey League","NYHL","Toronto","Forest Hill Force","North York, ON"
643,"North York Hockey League","NYHL","Toronto","Goulding Park Rangers","North York, ON"
643,"North York Hockey League","NYHL","Toronto","Humber Valley Sharks","Etobicoke, ON"
643,"North York Hockey League","NYHL","Toronto","Leaside Flames","Toronto, ON"
643,"North York Hockey League","NYHL","Toronto","Mimico Canadians","Etobicoke, ON"
643,"North York Hockey League","NYHL","Toronto","North York Knights","Toronto, ON"
643,"North York Hockey League","NYHL","Toronto","Scarborough Ice Raiders","Scarborough, ON"
643,"North York Hockey League","NYHL","Toronto","Ted Reeve Thunder","Toronto, ON"
643,"North York Hockey League","NYHL","Toronto","Vaughan JCC Warriors","Vaughan, ON"
643,"North York Hockey League","NYHL","Toronto","Vaughan Rangers","Vaughan, ON"
643,"North York Hockey League","NYHL","Toronto","Victoria Village Mustangs","North York, ON"
643,"North York Hockey League","NYHL","Toronto","Warren Park Eagles","York, ON"
643,"North York Hockey League","NYHL","Toronto","West Hill Golden Hawks","Scarborough, ON"
643,"North York Hockey League","NYHL","Toronto","West Mall Lightning","Etobicoke, ON"
643,"North York Hockey League","NYHL","Toronto","Willowdale Hawks","North York, ON"
643,"North York Hockey League","NYHL","Toronto","York Mills Rangers","North York, ON"
643,"North York Hockey League","NYHL","Toronto","[2025-26]","https://myhockeyrankings.com/league-info?l=643&y=2025"
643,"North York Hockey League","NYHL","Toronto","[2024-25]","https://myhockeyrankings.com/league-info?l=643&y=2024"
643,"North York Hockey League","NYHL","Toronto","[2023-24]","https://myhockeyrankings.com/league-info?l=643&y=2023"
644,"Alberta Elite Hockey League","AEHL","Alberta","Airdrie Lightning","Airdrie, AB"
644,"Alberta Elite Hockey League","AEHL","Alberta","Bow Valley Timberwolves","Cochrane, AB"
644,"Alberta Elite Hockey League","AEHL","Alberta","Calgary CBHA","Calgary, AB"
644,"Alberta Elite Hockey League","AEHL","Alberta","Calgary CNHA","Calgary, AB"
644,"Alberta Elite Hockey League","AEHL","Alberta","Calgary CRAA Royals","Calgary, AB"
644,"Alberta Elite Hockey League","AEHL","Alberta","Calgary NWCAA","Calgary, AB"
644,"Alberta Elite Hockey League","AEHL","Alberta","Camrose Vikings","Camrose, AB"
644,"Alberta Elite Hockey League","AEHL","Alberta","Edmonton CAC","Edmonton, AB"
644,"Alberta Elite Hockey League","AEHL","Alberta","Edmonton KC","Edmonton, AB"
644,"Alberta Elite Hockey League","AEHL","Alberta","Edmonton MLAC","Edmonton, AB"
644,"Alberta Elite Hockey League","AEHL","Alberta","Edmonton SSAC","Edmonton, AB"
644,"Alberta Elite Hockey League","AEHL","Alberta","Fort Saskatchewan Rangers","Fort Saskatchewan, AB"
644,"Alberta Elite Hockey League","AEHL","Alberta","Grande Peace Storm","Clairmont, AB"
644,"Alberta Elite Hockey League","AEHL","Alberta","Leduc Oil Kings","Leduc, AB"
644,"Alberta Elite Hockey League","AEHL","Alberta","Leduc Roughnecks","Leduc, AB"
644,"Alberta Elite Hockey League","AEHL","Alberta","Lethbridge","Lethbridge, AB"
644,"Alberta Elite Hockey League","AEHL","Alberta","Lloydminster Blazers","Lloydminster, AB"
644,"Alberta Elite Hockey League","AEHL","Alberta","Medicine Hat","Medicine Hat, AB"
644,"Alberta Elite Hockey League","AEHL","Alberta","NEBC Trackers","Fort St John, BC"
644,"Alberta Elite Hockey League","AEHL","Alberta","Okotoks Oilers","Okotoks, AB"
644,"Alberta Elite Hockey League","AEHL","Alberta","Parkland Saints","Spruce Grove, AB"
644,"Alberta Elite Hockey League","AEHL","Alberta","Red Deer Chiefs","Red Deer, AB"
644,"Alberta Elite Hockey League","AEHL","Alberta","Sherwood Park Kings","Sherwood Park, AB"
644,"Alberta Elite Hockey League","AEHL","Alberta","St Albert Raiders","St Albert, AB"
644,"Alberta Elite Hockey League","AEHL","Alberta","Strathcona Warriors","Ardrossan, AB"
644,"Alberta Elite Hockey League","AEHL","Alberta","Wainwright Polar Kings","Wainwright, AB"
644,"Alberta Elite Hockey League","AEHL","Alberta","Wheatland","Strathmore, AB"
644,"Alberta Elite Hockey League","AEHL","Alberta","Whitecourt Wolverines","Whitecourt, AB"
644,"Alberta Elite Hockey League","AEHL","Alberta","[2025-26]","https://myhockeyrankings.com/league-info?l=644&y=2025"
644,"Alberta Elite Hockey League","AEHL","Alberta","[2024-25]","https://myhockeyrankings.com/league-info?l=644&y=2024"
644,"Alberta Elite Hockey League","AEHL","Alberta","[2023-24]","https://myhockeyrankings.com/league-info?l=644&y=2023"
644,"Alberta Elite Hockey League","AEHL","Alberta","[2022-23]","https://myhockeyrankings.com/league-info?l=644&y=2022"
644,"Alberta Elite Hockey League","AEHL","Alberta","[2021-22]","https://myhockeyrankings.com/league-info?l=644&y=2021"
644,"Alberta Elite Hockey League","AEHL","Alberta","[2020-21]","https://myhockeyrankings.com/league-info?l=644&y=2020"
647,"Michigan Amateur Hockey Association","MAHA","Michigan","Belle Tire","Taylor, MI"
647,"Michigan Amateur Hockey Association","MAHA","Michigan","Biggby Coffee","Ann Arbor, MI"
647,"Michigan Amateur Hockey Association","MAHA","Michigan","Compuware","Plymouth, MI"
647,"Michigan Amateur Hockey Association","MAHA","Michigan","Fox Motors","Byron Center, MI"
647,"Michigan Amateur Hockey Association","MAHA","Michigan","Honeybaked","Farmington Hills, MI"
647,"Michigan Amateur Hockey Association","MAHA","Michigan","Little Caesars","Farmington Hills, MI"
647,"Michigan Amateur Hockey Association","MAHA","Michigan","Oakland Jr Grizzlies","Troy, MI"
647,"Michigan Amateur Hockey Association","MAHA","Michigan","Victory Honda","Plymouth Township, MI"
647,"Michigan Amateur Hockey Association","MAHA","Michigan","[2025-26]","https://myhockeyrankings.com/league-info?l=647&y=2025"
647,"Michigan Amateur Hockey Association","MAHA","Michigan","[2024-25]","https://myhockeyrankings.com/league-info?l=647&y=2024"
647,"Michigan Amateur Hockey Association","MAHA","Michigan","[2023-24]","https://myhockeyrankings.com/league-info?l=647&y=2023"
647,"Michigan Amateur Hockey Association","MAHA","Michigan","[2022-23]","https://myhockeyrankings.com/league-info?l=647&y=2022"
647,"Michigan Amateur Hockey Association","MAHA","Michigan","[2021-22]","https://myhockeyrankings.com/league-info?l=647&y=2021"
647,"Michigan Amateur Hockey Association","MAHA","Michigan","[2020-21]","https://myhockeyrankings.com/league-info?l=647&y=2020"
648,"South Coast Hockey League","SCHL","RI and southern MA","Burrillville Broncos","Burrillville, RI"
648,"South Coast Hockey League","SCHL","RI and southern MA","Central Rhode Island Knights","Cranston, RI"
648,"South Coast Hockey League","SCHL","RI and southern MA","Franklin Flyers","Franklin, MA"
648,"South Coast Hockey League","SCHL","RI and southern MA","Martha's Vineyard Mariners","Oak Bluffs, MA"
648,"South Coast Hockey League","SCHL","RI and southern MA","Nantucket Nor'Easters","Nantucket, MA"
648,"South Coast Hockey League","SCHL","RI and southern MA","Newport Whalers","Middletown, RI"
648,"South Coast Hockey League","SCHL","RI and southern MA","Providence Jr Bears","Providence, RI"
648,"South Coast Hockey League","SCHL","RI and southern MA","Rhode Island Jr Blues","Warwick, RI"
648,"South Coast Hockey League","SCHL","RI and southern MA","SRI Jr Rams","Kingston, RI"
648,"South Coast Hockey League","SCHL","RI and southern MA","[2025-26]","https://myhockeyrankings.com/league-info?l=648&y=2025"
648,"South Coast Hockey League","SCHL","RI and southern MA","[2024-25]","https://myhockeyrankings.com/league-info?l=648&y=2024"
648,"South Coast Hockey League","SCHL","RI and southern MA","[2023-24]","https://myhockeyrankings.com/league-info?l=648&y=2023"
648,"South Coast Hockey League","SCHL","RI and southern MA","[2022-23]","https://myhockeyrankings.com/league-info?l=648&y=2022"
648,"South Coast Hockey League","SCHL","RI and southern MA","[2021-22]","https://myhockeyrankings.com/league-info?l=648&y=2021"
648,"South Coast Hockey League","SCHL","RI and southern MA","[2020-21]","https://myhockeyrankings.com/league-info?l=648&y=2020"
649,"Western Girls Hockey League","WGHL","US Mountain West","Anaheim Lady Ducks","Anaheim, CA"
649,"Western Girls Hockey League","WGHL","US Mountain West","Arizona Kachinas","Scottsdale, AZ"
649,"Western Girls Hockey League","WGHL","US Mountain West","Coeur d'Alene Thunder","Coeur d'Alene, ID"
649,"Western Girls Hockey League","WGHL","US Mountain West","Colorado 14ers","Littleton, CO"
649,"Western Girls Hockey League","WGHL","US Mountain West","Jackson Hole Moose","Jackson Hole, WY"
649,"Western Girls Hockey League","WGHL","US Mountain West","Mountain Select","Aspen, CO"
649,"Western Girls Hockey League","WGHL","US Mountain West","Rocky Mountain Lady RoughRiders","Superior, CO"
649,"Western Girls Hockey League","WGHL","US Mountain West","Utah Lady Grizzlies","West Valley City, UT"
649,"Western Girls Hockey League","WGHL","US Mountain West","[2025-26]","https://myhockeyrankings.com/league-info?l=649&y=2025"
649,"Western Girls Hockey League","WGHL","US Mountain West","[2024-25]","https://myhockeyrankings.com/league-info?l=649&y=2024"
649,"Western Girls Hockey League","WGHL","US Mountain West","[2023-24]","https://myhockeyrankings.com/league-info?l=649&y=2023"
649,"Western Girls Hockey League","WGHL","US Mountain West","[2022-23]","https://myhockeyrankings.com/league-info?l=649&y=2022"
649,"Western Girls Hockey League","WGHL","US Mountain West","[2021-22]","https://myhockeyrankings.com/league-info?l=649&y=2021"
649,"Western Girls Hockey League","WGHL","US Mountain West","[2020-21]","https://myhockeyrankings.com/league-info?l=649&y=2020"
650,"United Tier 1 Hockey League","UT1HL","New England","Boston Imperials","Everett, MA"
650,"United Tier 1 Hockey League","UT1HL","New England","New Hampshire Avalanche","Hooksett, NH"
650,"United Tier 1 Hockey League","UT1HL","New England","Norwich Hockey Club","Norwich, CT"
650,"United Tier 1 Hockey League","UT1HL","New England","Top Speed Hockey Academy","Walpole, MA"
650,"United Tier 1 Hockey League","UT1HL","New England","Vermont Flames","Waterbury, VT"
650,"United Tier 1 Hockey League","UT1HL","New England","[2025-26]","https://myhockeyrankings.com/league-info?l=650&y=2025"
650,"United Tier 1 Hockey League","UT1HL","New England","[2024-25]","https://myhockeyrankings.com/league-info?l=650&y=2024"
650,"United Tier 1 Hockey League","UT1HL","New England","[2023-24]","https://myhockeyrankings.com/league-info?l=650&y=2023"
650,"United Tier 1 Hockey League","UT1HL","New England","[2022-23]","https://myhockeyrankings.com/league-info?l=650&y=2022"
650,"United Tier 1 Hockey League","UT1HL","New England","[2021-22]","https://myhockeyrankings.com/league-info?l=650&y=2021"
650,"United Tier 1 Hockey League","UT1HL","New England","[2020-21]","https://myhockeyrankings.com/league-info?l=650&y=2020"
655,"Winnipeg AAA Hockey","WAAAH","Manitoba","Central Plains Capitals","Portage La Prarie, MB"
655,"Winnipeg AAA Hockey","WAAAH","Manitoba","Pembina Valley Hawks","Morden, MB"
655,"Winnipeg AAA Hockey","WAAAH","Manitoba","Winnipeg Bruins","Winnipeg, MB"
655,"Winnipeg AAA Hockey","WAAAH","Manitoba","Winnipeg Thrashers","Selkirk, MB"
655,"Winnipeg AAA Hockey","WAAAH","Manitoba","Winnipeg Wild","Winnipeg, MB"
655,"Winnipeg AAA Hockey","WAAAH","Manitoba","[2025-26]","https://myhockeyrankings.com/league-info?l=655&y=2025"
655,"Winnipeg AAA Hockey","WAAAH","Manitoba","[2024-25]","https://myhockeyrankings.com/league-info?l=655&y=2024"
655,"Winnipeg AAA Hockey","WAAAH","Manitoba","[2023-24]","https://myhockeyrankings.com/league-info?l=655&y=2023"
655,"Winnipeg AAA Hockey","WAAAH","Manitoba","[2022-23]","https://myhockeyrankings.com/league-info?l=655&y=2022"
655,"Winnipeg AAA Hockey","WAAAH","Manitoba","[2021-22]","https://myhockeyrankings.com/league-info?l=655&y=2021"
655,"Winnipeg AAA Hockey","WAAAH","Manitoba","[2020-21]","https://myhockeyrankings.com/league-info?l=655&y=2020"
656,"Utah Amateur Hockey League","UAHL","Utah","Cache Valley Jr Aggies","North Logan, UT"
656,"Utah Amateur Hockey League","UAHL","Utah","Davis County Wind","Bountiful, UT"
656,"Utah Amateur Hockey League","UAHL","Utah","Park City Ice Miners","Park City, UT"
656,"Utah Amateur Hockey League","UAHL","Utah","Salt Lake County Lightning","Murray, UT"
656,"Utah Amateur Hockey League","UAHL","Utah","Utah Dawgs","Kearns, UT"
656,"Utah Amateur Hockey League","UAHL","Utah","Utah Jr Grizzlies","Salt Lake City, UT"
656,"Utah Amateur Hockey League","UAHL","Utah","Utah Jr Mustangs","Ogden, UT"
656,"Utah Amateur Hockey League","UAHL","Utah","Vernal Raptors","Vernal, UT"
656,"Utah Amateur Hockey League","UAHL","Utah","Wasatch Wild","Provo, UT"
656,"Utah Amateur Hockey League","UAHL","Utah","[2025-26]","https://myhockeyrankings.com/league-info?l=656&y=2025"
656,"Utah Amateur Hockey League","UAHL","Utah","[2024-25]","https://myhockeyrankings.com/league-info?l=656&y=2024"
656,"Utah Amateur Hockey League","UAHL","Utah","[2023-24]","https://myhockeyrankings.com/league-info?l=656&y=2023"
656,"Utah Amateur Hockey League","UAHL","Utah","[2022-23]","https://myhockeyrankings.com/league-info?l=656&y=2022"
656,"Utah Amateur Hockey League","UAHL","Utah","[2021-22]","https://myhockeyrankings.com/league-info?l=656&y=2021"
656,"Utah Amateur Hockey League","UAHL","Utah","[2020-21]","https://myhockeyrankings.com/league-info?l=656&y=2020"
657,"Prep Hockey Conference","PHC","National","Culver Academies","Culver, IN"
657,"Prep Hockey Conference","PHC","National","Mount St Charles Hockey Academy","Woonsocket, RI"
657,"Prep Hockey Conference","PHC","National","Northwood School","Lake Placid, NY"
657,"Prep Hockey Conference","PHC","National","Shattuck-St Mary's","Faribault, MN"
657,"Prep Hockey Conference","PHC","National","South Kent School","South Kent, CT"
657,"Prep Hockey Conference","PHC","National","St Andrews College","Aurora, ON"
657,"Prep Hockey Conference","PHC","National","[2025-26]","https://myhockeyrankings.com/league-info?l=657&y=2025"
657,"Prep Hockey Conference","PHC","National","[2024-25]","https://myhockeyrankings.com/league-info?l=657&y=2024"
657,"Prep Hockey Conference","PHC","National","[2023-24]","https://myhockeyrankings.com/league-info?l=657&y=2023"
657,"Prep Hockey Conference","PHC","National","[2022-23]","https://myhockeyrankings.com/league-info?l=657&y=2022"
657,"Prep Hockey Conference","PHC","National","[2021-22]","https://myhockeyrankings.com/league-info?l=657&y=2021"
658,"Atlantic Hockey Federation","AHF","US Nationwide","Ashburn Xtreme","Ashburn, VA"
658,"Atlantic Hockey Federation","AHF","US Nationwide","Carolina Junior Canes","Morrisville, NC"
658,"Atlantic Hockey Federation","AHF","US Nationwide","Connecticut Clippers","Milford, CT"
658,"Atlantic Hockey Federation","AHF","US Nationwide","Darien Youth","Stamford, CT"
658,"Atlantic Hockey Federation","AHF","US Nationwide","Delaware Ducks","Newark, DE"
658,"Atlantic Hockey Federation","AHF","US Nationwide","Frederick Freeze","Frederick, MD"
658,"Atlantic Hockey Federation","AHF","US Nationwide","Grundy Senators","Bristol, PA"
658,"Atlantic Hockey Federation","AHF","US Nationwide","Hartford Jr Wolfpack","Cromwell, CT"
658,"Atlantic Hockey Federation","AHF","US Nationwide","Haverford Hawks","Havertown, PA"
658,"Atlantic Hockey Federation","AHF","US Nationwide","Hollydell Hurricanes","Sewell, NJ"
658,"Atlantic Hockey Federation","AHF","US Nationwide","Igloo Jaguars","Mt Laurel, NJ"
658,"Atlantic Hockey Federation","AHF","US Nationwide","Jersey Colts","Morristown, NJ"
658,"Atlantic Hockey Federation","AHF","US Nationwide","Jersey Shore Wildcats","Wall, NJ"
658,"Atlantic Hockey Federation","AHF","US Nationwide","Lancaster Firebirds","Lancaster, PA"
658,"Atlantic Hockey Federation","AHF","US Nationwide","Lehigh Valley Phantoms","Bethlehem, PA"
658,"Atlantic Hockey Federation","AHF","US Nationwide","Littleton Hawks","Littleton, CO"
658,"Atlantic Hockey Federation","AHF","US Nationwide","Long Island Arrows","Freeport, NY"
658,"Atlantic Hockey Federation","AHF","US Nationwide","Maryland Jr Black Bears","Odenton, MD"
658,"Atlantic Hockey Federation","AHF","US Nationwide","Mercer Chiefs","Hamilton, NJ"
658,"Atlantic Hockey Federation","AHF","US Nationwide","Montgomery Ice Devils","Rockville, MD"
658,"Atlantic Hockey Federation","AHF","US Nationwide","New Canaan Winter Club","Darien, CT"
658,"Atlantic Hockey Federation","AHF","US Nationwide","New Jersey Bandits","Wayne, NJ"
658,"Atlantic Hockey Federation","AHF","US Nationwide","New Jersey Jets","Randolph, NJ"
658,"Atlantic Hockey Federation","AHF","US Nationwide","New Jersey Rockets","Bridgewater, NJ"
658,"Atlantic Hockey Federation","AHF","US Nationwide","North Jersey Avalanche","Hackensack, NJ"
658,"Atlantic Hockey Federation","AHF","US Nationwide","NY Dynamo","Clifton Park, NY"
658,"Atlantic Hockey Federation","AHF","US Nationwide","PAL Jr Islanders","Hauppauge, NY"
658,"Atlantic Hockey Federation","AHF","US Nationwide","Palmyra Black Knights","Annville, PA"
658,"Atlantic Hockey Federation","AHF","US Nationwide","Philadelphia Blazers","Philadelphia, PA"
658,"Atlantic Hockey Federation","AHF","US Nationwide","Pittsburgh PHA Icemen","Valencia, PA"
658,"Atlantic Hockey Federation","AHF","US Nationwide","Ramapo Saints","West Nyack, NY"
658,"Atlantic Hockey Federation","AHF","US Nationwide","Red Bank Generals","Red Bank, NJ"
658,"Atlantic Hockey Federation","AHF","US Nationwide","Rye Rangers","Rye, NY"
658,"Atlantic Hockey Federation","AHF","US Nationwide","Saugerties Mustangs","Saugerties, NY"
658,"Atlantic Hockey Federation","AHF","US Nationwide","Skylands Kings","Stockholm, NJ"
658,"Atlantic Hockey Federation","AHF","US Nationwide","Southern Maryland Sabres","Waldolf, MD"
658,"Atlantic Hockey Federation","AHF","US Nationwide","Team Philadelphia","West Chester, PA"
658,"Atlantic Hockey Federation","AHF","US Nationwide","Tomorrow's Ice","Abingdon, MD"
658,"Atlantic Hockey Federation","AHF","US Nationwide","Toms River Blackhawks","Toms River, NJ"
658,"Atlantic Hockey Federation","AHF","US Nationwide","Tri-City Eagles","Laurel, MD"
658,"Atlantic Hockey Federation","AHF","US Nationwide","Valley Forge Colonials","Phoenixville, PA"
658,"Atlantic Hockey Federation","AHF","US Nationwide","Westchester Express","Brewster, NY"
658,"Atlantic Hockey Federation","AHF","US Nationwide","Wilkes-Barre/Scranton Jr Knights","Pittston, PA"
658,"Atlantic Hockey Federation","AHF","US Nationwide","Wintersport Royals","Warminster, PA"
658,"Atlantic Hockey Federation","AHF","US Nationwide","Wissahickon Warriors","Philadelphia, PA"
658,"Atlantic Hockey Federation","AHF","US Nationwide","Woodbridge Wolfpack","Woodbridge, NJ"
658,"Atlantic Hockey Federation","AHF","US Nationwide","York Devils","York, PA"
658,"Atlantic Hockey Federation","AHF","US Nationwide","[2025-26]","https://myhockeyrankings.com/league-info?l=658&y=2025"
658,"Atlantic Hockey Federation","AHF","US Nationwide","[2024-25]","https://myhockeyrankings.com/league-info?l=658&y=2024"
658,"Atlantic Hockey Federation","AHF","US Nationwide","[2023-24]","https://myhockeyrankings.com/league-info?l=658&y=2023"
658,"Atlantic Hockey Federation","AHF","US Nationwide","[2022-23]","https://myhockeyrankings.com/league-info?l=658&y=2022"
658,"Atlantic Hockey Federation","AHF","US Nationwide","[2021-22]","https://myhockeyrankings.com/league-info?l=658&y=2021"
659,"Rockies Hockey League","RHL","Western Alberta","Airdrie Lightning","Airdrie, AB"
659,"Rockies Hockey League","RHL","Western Alberta","Canmore Eagles","Canmore, AB"
659,"Rockies Hockey League","RHL","Western Alberta","Cochrane Rockies","Cochrane, AB"
659,"Rockies Hockey League","RHL","Western Alberta","Okotoks Oilers","Okotoks, AB"
659,"Rockies Hockey League","RHL","Western Alberta","[2025-26]","https://myhockeyrankings.com/league-info?l=659&y=2025"
727,"North Shore Youth Hockey League","NSYHL","Illinois","Evanston Wildkits","Evanston, IL"
727,"North Shore Youth Hockey League","NSYHL","Illinois","Glenview Grizzlies","Glenview, IL"
727,"North Shore Youth Hockey League","NSYHL","Illinois","Highland Park Falcons","Lake Forest, IL"
727,"North Shore Youth Hockey League","NSYHL","Illinois","Pleasant Prairie Vipers","Pleasant Prairie, WI"
727,"North Shore Youth Hockey League","NSYHL","Illinois","Twin Rinks Sharks","Buffalo Grove, IL"
727,"North Shore Youth Hockey League","NSYHL","Illinois","Vernon Hills Ice Dogs","Vernon Hills, IL"
727,"North Shore Youth Hockey League","NSYHL","Illinois","Winnetka Warriors","Northbrook, IL"
727,"North Shore Youth Hockey League","NSYHL","Illinois","[2025-26]","https://myhockeyrankings.com/league-info?l=727&y=2025"
727,"North Shore Youth Hockey League","NSYHL","Illinois","[2024-25]","https://myhockeyrankings.com/league-info?l=727&y=2024"
727,"North Shore Youth Hockey League","NSYHL","Illinois","[2023-24]","https://myhockeyrankings.com/league-info?l=727&y=2023"
727,"North Shore Youth Hockey League","NSYHL","Illinois","[2022-23]","https://myhockeyrankings.com/league-info?l=727&y=2022"
727,"North Shore Youth Hockey League","NSYHL","Illinois","[2021-22]","https://myhockeyrankings.com/league-info?l=727&y=2021"
730,"Atlantic Girls Hockey Federation","AGHF","Mid-Atlantic","Brewster Lady Bulldogs","Brewster, NY"
730,"Atlantic Girls Hockey Federation","AGHF","Mid-Atlantic","Connecticut Ice Cats","Darien, CT"
730,"Atlantic Girls Hockey Federation","AGHF","Mid-Atlantic","Igloo Jaguars","Mt Laurel, NJ"
730,"Atlantic Girls Hockey Federation","AGHF","Mid-Atlantic","Lehigh Valley Phantoms","Bethlehem, PA"
730,"Atlantic Girls Hockey Federation","AGHF","Mid-Atlantic","Montgomery Ice Devils","Rockville, MD"
730,"Atlantic Girls Hockey Federation","AGHF","Mid-Atlantic","New Jersey Bandits","Wayne, NJ"
730,"Atlantic Girls Hockey Federation","AGHF","Mid-Atlantic","New York Islanders","East Meadow, NY"
730,"Atlantic Girls Hockey Federation","AGHF","Mid-Atlantic","NY Dynamo","Clifton Park, NY"
730,"Atlantic Girls Hockey Federation","AGHF","Mid-Atlantic","Philadelphia Jr Flyers","West Chester, PA"
